author,author_id,badges,message,time_in_seconds,time_text,timestamp,video_offset_time_msec
Riec0h,UC5CbXYUpWkKS_fQqrYj7Hsg,,TECHNO SUPPORTS,370,6:10,1598724504211032,370607
Derpy Panda,UCA-gD_apVzZVu0cjYxc1feA,,❤️❤️❤️❤️❤️❤️,370,6:10,1598724504262698,370659
Not Fin,UCdjegrI34gPJopJII3scKag,,so many text,370,6:10,1598724504549385,370945
FIRESTONE GAMING,UCWNsXFzyxPHUVEHKEthAI_w,,dream,370,6:10,1598724504564575,370960
Khalidk KOnly,UClLTb2cRTQ17aGvnYv_MT-Q,,c'mon dream,371,6:11,1598724504623667,371020
Wqal,UCgUSzlTN5hrpGrjmV169Ggg,,Yes techno,371,6:11,1598724504928022,371324
G.Money,UCDpVANQj7vsFTk8mlQbCVRQ,,kick his ass techno,371,6:11,1598724504942907,371339
Cara Ann,UCc9m2aLgsS-11vDn47JVDVA,,ONGG,371,6:11,1598724504996020,371392
Alexander Smith,UCcVswbfMrYkFeAMZp8yTbow,,​❤TECHNOSUPPORT❤,371,6:11,1598724505133619,371530
Rayelle Diaz,UCbN1k-29drTeY-Q1iffPG5Q,,Dream 😭,371,6:11,1598724505145374,371541
MadsClo,UCbgVc2ASYtPjLmmh4XJPnig,,#TECHNOBLADE2020,371,6:11,1598724505370468,371766
Crystal Wang,UCo6bKswc_g-uF13NymIsWfQ,,NOOOOOABSHBSJABJJS,371,6:11,1598724505503436,371899
xxxDnfRafif11 YT,UCBkINfAMkvRDjalfc3RZqrQ,,yes dream you suck nooob,372,6:12,1598724505733398,372129
Cakey,UClCMqo4BSmwBKR9905Hct1g,,❤️ TECHNOSUPPORT ❤️,372,6:12,1598724505993596,372389
samuela James,UCzZmiJeT6hZhLL4v-1fnlFQ,,technoooooo,372,6:12,1598724506171960,372568
neev pratap,UC6QWZ-eDnSbK1eykEyZRo4g,,no,372,6:12,1598724506185041,372581
Armando Barbosa,UCRXzruChkZs_KOYoD-7I66A,,♥️ TECHNOSUPPORT ♥️,372,6:12,1598724506199253,372595
Hyperscale 42,UCvfHkTF1Ph-3LMcpjTxcKqA,,what ?????,372,6:12,1598724506218067,372614
Keenan Antonetti,UCHdmb_BdLCKBjW0jcK8hV2w,,😍TECHNOSUPPORT🥰,372,6:12,1598724506309338,372705
BlueBlade,UCO1EgcC8A-gW1VZI28Kh4aQ,,❤️ TECHNO SUPPORT ❤️,372,6:12,1598724506374464,372770
Loke De Oliveira,UC8BZpigiwSZgr9u3Zb5vJ5A,,owo,373,6:13,1598724506626506,373022
trand,UCElefULN4PZ7oqs8h-zN4eA,,yes techno win,373,6:13,1598724506636037,373032
vibe check,UCTUT5UT3K8LS0EerMvxRb4A,,💚💚DREAM TEAM💚💚💚💚DREAM TEAM💚💚,373,6:13,1598724506637902,373034
miguel garcia,UCUPOJkOrh8RPdrMXRWP5eSg,,F,373,6:13,1598724506659544,373055
Jessica Consuegra,UC_76nYCCUgqV5S3V98-y54Q,,DREAMMMM WHAT,373,6:13,1598724506785596,373181
chloe lin,UCbmJbXhluyRX2XPAPPbj2MA,,AAA,373,6:13,1598724509471549,373451
Fez Animations,UC857iU7dFu5-_IrnB1pakSg,,❤️TECHNOSPORT❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️👑❤️❤️❤️❤️❤️❤️❤️❤❤️️HAHAPIGMANGOBRRRRRRR👑RRRR❤️🏅🏅❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️👑👑👑👑👑👑👑👑,373,6:13,1598724509483913,373463
Pratyush Ṭhakur His,UCSSP_jXf2O_2mf4uQc7atkA,,TECHNOOOOOOO,373,6:13,1598724507070955,373467
Awon Warren,UC4sCMfW4PQutluxlE2RlXrQ,,booooooooooooooooooo,373,6:13,1598724509496059,373475
regameza,UC7XyuwLO3JzxYxFUujme0Pw,,nooooooo dream,373,6:13,1598724507140684,373537
Sergio Bolanos,UC2M72q7gGU9PheJK0mmXzGw,,n,373,6:13,1598724509659817,373639
mythma,UC80h7IXQL9LTpUF04JELKsg,,yasssss fruit's training!!!,373,6:13,1598724509783586,373763
the brick God himself yt,UCq6LmP6hfQYdeaMkwwLX_Tw,,dream,373,6:13,1598724509796999,373776
Alex Fox,UC1JA233KOuJdLjOoP5ZrO9g,,dream,373,6:13,1598724507396854,373793
K2thehype,UC-4G4nrAY5PXzxm-LQY9quQ,,Noooooooooo,373,6:13,1598724507409758,373806
Urijah Rogers,UCQ4Lx14nOGDGLK4m2QHzGUg,,Techno support ❤️ Dream team 💚,373,6:13,1598724509879114,373858
KINGKAWA3,UCY6JUYiuCiz1L6F3I723jGg,,No Dream the best,373,6:13,1598724509911053,373890
Kapana,UCjI3Vwvu2RGF5vcL1g4WmNA,,YESSSSSSSSSSSSSS,373,6:13,1598724509951936,373931
Alexander Smith,UCcVswbfMrYkFeAMZp8yTbow,,​❤TECHNOSUPPORT❤,374,6:14,1598724510134439,374114
OreYo0,UCxY7JhviulKHi9-GNtflfRQ,,💚💚💚💚DREAM TEAM💚💚💚💚,374,6:14,1598724510180490,374160
Emberz,UCT6Hp7ZvXUZMsJ7w2sgsxag,,TECHNO FTW,374,6:14,1598724510212942,374192
Elijah Bunch,UCXxyM4sMA3oexay3YHg3WLA,,DREAM,374,6:14,1598724510371997,374351
Josh_A_619,UC1-zTkTMmK1tZQ-aluS9DKQ,,3-1 lead,374,6:14,1598724510540260,374520
Kizer Parkhurst,UCHZBZE3Rdw8NYAMHGlJ0Cqw,,💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚,374,6:14,1598724510668422,374648
itz Gaby,UC2MW2V9JXsTmfNU8NTlLpSw,,NNNNOOOO DREAMMMM,374,6:14,1598724510684713,374664
Erika ski,UCy_tiNwj_3Zc7xnaVJVRSuw,,OMG IM SCARED,374,6:14,1598724510762958,374742
Tahmid,UCzH4yDG9WcqggzSqSjs7xHQ,,nooo dream 😢,374,6:14,1598724510859421,374839
ragpenguin,UCeJiNNnnxbn4VRPW29ha00g,,dream getting ass handled,374,6:14,1598724510955064,374934
JoeBo Rocks,UC5Ki5CEWOGy5PHtIHmgARyw,,TECHNOSUPPORT,375,6:15,1598724511040222,375019
Cool The cool,UCq1coef3NeqmGjS_H6N7DQw,,Nooooo,375,6:15,1598724511103996,375083
Jyothi Nallabothu,UCtSso34Z0Jqo3LC7_mgOWCQ,,why,375,6:15,1598724511361097,375340
Mr Rayyan,UCU7ZnJIemP_x1ththBglgoQ,,come on,375,6:15,1598724511407555,375387
Paradox,UCDNGosBaC2ilZnDIKaVO5LQ,,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,375,6:15,1598724511667799,375647
Vivamori,UCeK09q93Kw9FO8gWHD4qHmw,,♥ TECHNOSUPPORT ♥,375,6:15,1598724511706818,375686
icebap_17,UCQs72I-1gQhrkdWQMnVk5UA,,lets go techno,375,6:15,1598724511878727,375858
reincarnated dodo,UCyTFoX9vC-Wa_5bI6WXt4bA,,💚💚💚dream💚💚💚,375,6:15,1598724511946717,375926
Xenon,UCHHvh9r4fej00vF4iqImZ5A,,DREAM DREAM DREAM,375,6:15,1598724512018995,375998
the brick God himself yt,UCq6LmP6hfQYdeaMkwwLX_Tw,,dream,376,6:16,1598724512064762,376044
Austin Brown,UC2Nhf2cYYFQVVOw9JbJYP1A,,go dream,376,6:16,1598724512175595,376155
Smash JT,UCM27afXQRWa-pyf27adlMYA,,DREEEAAAAAAM,376,6:16,1598724512193550,376173
Slambot,UCwbdCcxRynGR80pCA2ePEOw,,MrBeast 69000,376,6:16,1598724512262203,376241
Martin Hola,UCYXNytLUSAWq3dYvh168OGQ,,dream team,376,6:16,1598724512297653,376277
Dr. Blue,UCJOLUFt7o4DH5g52jS2CUew,,DREAM DREAM,376,6:16,1598724512398773,376378
Kimberly Villegas,UCAIA9k7x34IacMxHCP-i7ZQ,,Dream,376,6:16,1598724512633682,376613
Fam Op,UCckTXEAEOW18NVyCdTYGGaw,,E,376,6:16,1598724512658705,376638
Joemeister_,UCpOM0fTsAofTDi1lB54Y8DA,,BLOOD FOR THE BLOOD GOD,376,6:16,1598724512701271,376681
TheRealTwisted,UCgZIoIDy27KXQsQqhzveKpQ,,​❤TECHNOSUPPORT❤,376,6:16,1598724513005080,376984
Dark Wolfy,UCTsoeBbuKgpBWliHTwylrGA,,DREAM,376,6:16,1598724513020191,376999
Drxp Soul,UCCZBOqrcYTQLfzzzBgDL7kA,,Dream team Baby lets go,377,6:17,1598724513047769,377027
Fadi Dembri,UCtHQX6rVLWkKojdvI16fIxw,,❤TECHNOSUPPORT❤,377,6:17,1598724513058349,377038
Xd Chelewilly,UC0j-mKFaQiECgSio529Ooig,,dream,377,6:17,1598724513216465,377196
Chrippa,UC-FUJzRacL504Lhrm9wQiGQ,,nooo,377,6:17,1598724513229990,377209
TrueGem 4,UC0-yl5GmmdSdX2C1A7-ZI2Q,,champ techno,377,6:17,1598724513381894,377361
Harry Chen,UCjKMDaHjTTBn4tcGH0B3M2A,,❤TECHNO SUPPORT❤,379,6:19,1598724513528903,379800
Anja Slijkhuis,UCmZ9cuzlfaGp1FTKVnCKUMA,,POGGGGGGGGGGG TECHNOOOO,380,6:20,1598724513740344,380011
Zygrade 180,UCKXf7m8SZv1j0_KLauI9bnQ,,💚 DREAM TEAM 💚,380,6:20,1598724514086098,380357
shadowrrose,UCeX6GH76HRv7VxOrKToQrYA,,TECHNO,380,6:20,1598724514242354,380513
Ildi Haxhiraj,UCxJ9xECgPlCcYarFyIxHSKw,,TECHNOOOO,380,6:20,1598724514267554,380538
Monkey God,UCHrnlVt3AvUu6WJF1QniiGQ,,TECHNO FTW,380,6:20,1598724514336795,380607
TippedRiver8251,UCXhGnIwjLSwRXBt6FKZItnA,,technoblade suck,380,6:20,1598724514387202,380658
Rokas Kirdulis,UCjEuAvqXQSyrkr0PnJXQCnQ,,NOOOOOOOOOO,380,6:20,1598724514406872,380678
RaiderwolfPlays,UC1gORQQ-ClnO7Z3_Dy-0MmA,,#TECHNOSUPPORT😍😍,380,6:20,1598724514428215,380699
MCKENZIE PRICE (Student),UCrC7s1fRMlWV0zvnKdYAOmg,,Noooooooooooooooooooooooooo,380,6:20,1598724514474352,380745
Armetholist,UCEgvNo6xE2iYdT99bBWQ1Lw,,DREAM TEAM ❤,380,6:20,1598724514603100,380874
DR-BONEBREAKER YT,UCAqY4ZTD5a73mIXLcjYCkBw,,dream,380,6:20,1598724514614540,380885
The no face kid,UCD-7WRlAKpxapQPj2N6zzjw,,lol,381,6:21,1598724514844342,381115
Private Curse,UC6VGMf1XVatd0Icfbm09_kg,,I support both so I always come on top,381,6:21,1598724514887150,381158
Dash Zep,UCRFWDw-qyy5ktxWnM9vdK6Q,,COME ON DREAM,381,6:21,1598724515268246,381539
hails 69,UCTkCeKgINcLKCv13DExj_NA,,i’m not leaving dream team thoigh,381,6:21,1598724515395208,381666
Phxntom_,UCG_RzRP8qsActil4QZX_heg,,❤BLOOD FOR THE BLOOD KING❤,381,6:21,1598724515400175,381671
Donovan Cherson,UCtC8fmuy208jJVOhpSEpUvQ,,Pls,381,6:21,1598724515578204,381849
i5p,UCEuwD3pah8HaWPrL9XIXUvw,,LETS GO TECHNO,382,6:22,1598724515901241,382172
Voxe The Clip Bot,UCo85FBtIK5HMiSeFKlQR-VA,,🍏🍏,382,6:22,1598724516178265,382449
ImAlwaysTired :o,UCYEBHHS6lOMpXsnWDlMd3ig,,DREAMS GOT THIS,382,6:22,1598724516219769,382490
daddy kaito,UCu8PKPB3bGZXzbrBSvELYqA,,TECHNOOOOO,382,6:22,1598724516276726,382547
James Erickson,UCxq0tzwZTQ7znd6zhMwv7hQ,,❤techno support ❤,382,6:22,1598724516336551,382607
Lumus123,UCO9SUN7RHKycGXiRhBE-n0A,,Dream Support Team,382,6:22,1598724516402918,382674
VeryScrambled,UC1B0_cfRp18Y9tTFnbwwP4w,,💚💚💚💚💚💚,382,6:22,1598724516447926,382719
justin zhang,UCc-kTueBj3IzUOPQmidQeyQ,,dream,382,6:22,1598724516521193,382792
Gman EditsX2,UCrOW3EXE-bsdnPfQAnKb6BA,,nnnnooooooo,382,6:22,1598724516596023,382867
PipStar,UCzAmVo4VMh56AzFIxHC3-7g,,💚DREAM TEAM💚,382,6:22,1598724516687380,382958
Charlize Villanueva,UCw6BSsmS3W7CjDIgAPKBg1A,,❤️T E C H N O S U P P O R T❤️,382,6:22,1598724516688516,382959
Dean Breshanaj,UCUfjqHqYci477hmDwfhA0SQ,,DREAM!!!!!!!!!!!,382,6:22,1598724516696610,382967
Jayden Hoskin,UCLR2ZqNgo-cK1_fSNkZJNVA,,POG,383,6:23,1598724516768915,383040
Luca123Acul,UCfgR1Sc4DDtUIoPZPhTHiZg,,♥️TECHNOBLADE NEVER DIES♥️,383,6:23,1598724517005521,383276
mateo weill,UCS2xr0Sym-emp-OKkNhgV4w,,F F F F F F,383,6:23,1598724517007378,383278
ItZ SnowZ,UCSFjq8pb82d-hkL6o0gsxOg,,💚💚DREAM TEAM💚💚,383,6:23,1598724517061906,383333
BasstedSkye,UCOpmF7aSL0Q4Qc2uqfGvWuA,,gooo technoblade,383,6:23,1598724517081443,383352
Wolfgang __,UC0DhOdoffwC26jRR1WfBYJQ,,go dream,383,6:23,1598724517110317,383381
Jewelian Osby,UCZUvlYY4TWtzRh-G8EDzcbQ,,BLOW THIS THING DREAMMMMM,383,6:23,1598724517657254,383525
Don’t touch Mah phone,UCRyaKtIRWQcMMHw1AFmYe8w,,Why,383,6:23,1598724517705139,383573
Confetti Yeti,UCVdohZLSnpZ_qkseIOTjzjQ,,TECHNOSUPPORT,383,6:23,1598724517317202,383588
Yologames123,UCRKcVHF23E2OLhMoBneEKDw,,TECHNOOOO,383,6:23,1598724517336049,383607
Tallia Schaper,UClaWBxjrHKutr8GeRkVoVNQ,,💚💚 DREAM CMON YOUVE GOT IT,383,6:23,1598724517393649,383664
Comet Christian,UCScM5u2QH1TnmRjFS5c_bHQ,,❤TECHNOSUPPORT❤,383,6:23,1598724517441706,383712
PHOVIANDE,UCW61lOazrG8qRhPEouCgLAQ,,yas,383,6:23,1598724517905171,383773
Ghian Ebora,UCtUkjISXwtyzO56lyjnHj5A,,Clayy,383,6:23,1598724517558594,383829
Faith Fontenot,UCIl43KxOwth36V-WjVn6ZDg,,💚💚💚💚💚💚💚💚DREAM TEAM 💚💚💚💚💚💚💚💚💚💚,383,6:23,1598724518022148,383890
deme the idiot,UCOAan6RtR5IUYbCH66RWV9A,,DREAM,383,6:23,1598724518051522,383920
Mak 3000,UCIrnUlllGIONqg80XPRQyhQ,,Go Dream!!! 💚💚💚💚💚💚,384,6:24,1598724518207168,384075
Leonard zhang,UCxdKams03hW_Y8TG65IIxAw,,DREAM,384,6:24,1598724518464751,384333
hotholo san,UCRDB6VeX98sRroI8y-k7CLg,,PRAYIN FOR U DREAM,384,6:24,1598724518533571,384402
OhKaba,UCl3XB6oGds9c8vITDpIAhuQ,,NOOOOOOOOIOOOO,384,6:24,1598724518692402,384561
Tobio Kageyama,UCthIEoa4ADzQlN2ZYvf01Rg,,DREAM,384,6:24,1598724518754050,384622
Re_Vibez,UClKdADhLciQQYkarv9EAf9w,,❤️ TECHNO SUPPORT❤️,384,6:24,1598724518771316,384639
somemanwithidk,UC-lFmdMF4TdCPoy5kCLb0sw,,fuck,384,6:24,1598724518794585,384663
oddconstantine,UCth89jnidm9faZEnJLCNtew,,MRRRRRRRRR,384,6:24,1598724518914715,384783
Ken Kaneki,UCQZmrTWCXxJmymxNjXTJiMg,,f,384,6:24,1598724518949451,384818
thatlegochanal,UC6LBiki4CoGEFsTPrhyWi1g,,❤❤❣❤❣❤❤❣❤❣❤❣,384,6:24,1598724518962023,384830
SyrupWaffle,UCihW875Q_ngtwb8buetiuFg,,❤ TECHNO SUPPORT ❤,385,6:25,1598724519280930,385149
Dominik De Hoyos,UC20GFWQtjL66W5PMj1nEbHA,,Go dream!!!!!!!!!!!,385,6:25,1598724519291987,385160
iRdwn,UC_Yd3NVBDl6jXF-txuhSySg,,❤ TECHNOSUPPORT❤,385,6:25,1598724519484400,385353
OniRaiku,UC5KaNBvWJDsIrbAz3DKPA3g,,TECHNO YEEEEEEEEEEEEES,385,6:25,1598724519750774,385619
Jude Goodfellow,UCtn_iyKIOJZvsCAO6VGPCmQ,,PISS OFF TECHNO DREAM IS SOOOOOO BETTER,385,6:25,1598724519762332,385630
Zak,UCLvINdjyfTJkFDxvBRtS02g,,techno,385,6:25,1598724519991303,385859
Ants Asturias,UCF1CoAopX7UaAVayC5zbMbg,,@Pew diepie,386,6:26,1598724520145571,386014
Dank Memes,UCLdcZXw5t5nTGhuUhc9uQUA,,❤TECHNOSUPPORT❤,386,6:26,1598724520170268,386038
Thijn,UCMbhBARNvkGNSXlIpebkvbQ,,dream,386,6:26,1598724520233436,386102
dErP nUB,UCwGB-DA8p9wlSJTxBaJeJTQ,,TECHNOSUPPORT,386,6:26,1598724520294039,386162
Neeharika J,UCpD8IZkFH5GDgsVUPRw35Zg,,team DREAMDREAM,386,6:26,1598724520364728,386233
ikaiso06,UCYJ6m2sEASp8j8HIuXEYdeg,,❤ Technosupport ❤,386,6:26,1598724520518495,386387
Andrew Miller,UCNPJrkscOHSjWVzGfEmQOMQ,,💚,386,6:26,1598724520647425,386516
yuuckky,UCrIHYSiyyugmR5HhjbutNGw,,this man is the warriors ☠️☠️,386,6:26,1598724520691154,386559
hehehE,UCtrqLCeHJRSHM9DSPy_H0Cw,,❤️TECHNO SUPPORT❤️,386,6:26,1598724520777692,386646
420 WAH,UCvyOB162AQNLxVsK444HTIA,,:heart:TECHNOSUPPORT❤,386,6:26,1598724521070819,386939
Kim Sears,UCesnE4eO8y-gqK-YK37DiFA,,Hi,387,6:27,1598724521377177,387245
TippedRiver8251,UCXhGnIwjLSwRXBt6FKZItnA,,g,387,6:27,1598724521670901,387539
Itz XShåtteredStårX,UCfAXe2enR14PWPB7k1e0vIQ,,💚💚💚💚💚DREAMMMM💚💚💚💚,387,6:27,1598724521885841,387754
Katsuki Eilish,UCyRBkrH2HMr5zLiPLY4WZhA,,💚💚DREAM SUPPORT💚💚,387,6:27,1598724521963769,387832
Lila Robertson,UCuNIrrJmuECSc8TT8C8d8UQ,,My dude dream,387,6:27,1598724522097506,387966
Axm,UCRDm8BOJgY0BpiVbWKsGkcg,,DREAM 💚,388,6:28,1598724522144534,388013
Rishi Kumar,UC-RScX0cRfWhJSAGnYfCzYA,,dreanmmmmmmmmm,388,6:28,1598724522492433,388361
OhKaba,UCl3XB6oGds9c8vITDpIAhuQ,,NO,388,6:28,1598724522650127,388518
Red Face Gaming,UCb0qp-3ygO3TclWJUlongQQ,,dream,388,6:28,1598724522761848,388630
Maria Lucia,UCjj_ZlUzCgZCugIOPIl8XlA,,Dream team,388,6:28,1598724523890318,388656
LJ,UCw5737D821no8mpXKacM8Xw,,technoooooo,388,6:28,1598724524020586,388787
Austin,UC2AXTZeHLzup-mZ584O7FBA,,​❤ TECHNO SUPPORT ❤,388,6:28,1598724524134980,388901
Extrocity,UCgSOmw2kwPyTiVl8JnPPy-A,,ITS PAY DAY,388,6:28,1598724524137825,388904
Energetic Flixzzz,UCcZQ-yqNQlfwwg7J-JjmmtA,,Fight fight fight,388,6:28,1598724523110975,388979
CayleePlayz 15,UCJlER_eEwjlx6AAogACEtuw,,💚💚💚DREAM💚💚💚,389,6:29,1598724523131914,389000
AspectOfTheAsian,UCw3p303vtm6YFFoIn0YMUtA,,❤️❤️❤️TECHNO SUPPORT❤️❤️❤️,389,6:29,1598724523201278,389069
Dablazinbiscuit,UCAURfUMcNeSoCzeXFouFUlA,,techono,389,6:29,1598724524459224,389225
Bohim gaming,UC2TyMD7LjXcrkUgqqF7eChg,,#Bohim gaming please subscribe for technblde and dream,389,6:29,1598724523371549,389240
ツPookie,UCFpjRP67m09nOz892bMbmiw,,DREAM NOOOOO,389,6:29,1598724524500367,389266
Laci DeLuca,UCMbEiZ1q6jbj0_dpZsjle-A,,GO DREAM\,389,6:29,1598724524506269,389272
Rose Loftis,UC5XVnVyHJnYkg0aO4dlke0A,,💚DREAM TEAM💚,389,6:29,1598724523411961,389280
Darren,UCfn0GKWcAxZccyg00VHYQFw,,❤️❤️❤️TECHNO SUPPORT❤️❤️❤️,389,6:29,1598724524572327,389338
Winter,UCuxTGTdZZdzSTf-XApbhbkg,,💚💚DREAM SUPPORT 💚💚💚💚DREAM SUPPORT 💚💚,389,6:29,1598724524652723,389419
Nathan Kim,UC2E8zMUQdbi7x5ZJ1x43GVQ,,TECHNO,389,6:29,1598724523570599,389439
Alan Camino,UCdMdI9_1x4YU03-oPbO6ttw,,❤️TECHNO SUPPORT❤️,389,6:29,1598724523591340,389459
MunchingOrangutan,UCLORiOojOspnhP7Ar_gyRkA,,TAKE OUR ENERGY ❤TECHNO SUPPORT❤ TAKE OUR ENERGY ❤TECHNO SUPPORT❤,389,6:29,1598724523620059,389488
Hacker 15,UC8hpILV2Pg_acI0Xyx2BvDw,,❤TECHNOSUPPORT ❤,389,6:29,1598724523624599,389493
Brooke Miller,UC-Tjb1ueLkcqT-ZoizIzSFA,,Omg DREAM DONT FAIL US,389,6:29,1598724524792311,389558
Extrocity,UCgSOmw2kwPyTiVl8JnPPy-A,,ITS PAY DAY,389,6:29,1598724524892229,389658
Joshua Healy,UCHdhfDsUVoZItI9-ZL0QitA,,💚,389,6:29,1598724524945561,389711
sabrina the unoriginal,UCDoKzXwku-lutQt_VD6PYXQ,,💚DREAMTEAM💚,389,6:29,1598724525173564,389940
Nathan Rosario,UCT3MzC3XXMls5hrkBYQe2Tw,,TECHNO,390,6:30,1598724525474851,390241
default dance,UCcYS2TufjJM70aNiqXlmuKQ,,TECHNO SUPPORT,390,6:30,1598724525477044,390243
noname110,UCbYkDecA_DbwAIGcrNSfyzg,,💚💚💚💚💚💚💚,390,6:30,1598724525489981,390256
Dank Memes,UCLdcZXw5t5nTGhuUhc9uQUA,,❤TECHNOSUPPORT❤,390,6:30,1598724525603664,390370
RockfordAnimate,UCg-opJcCd-aYmROOL-7Bk2g,,❤️❤️❤️❤️TECHNOSUPPORT❤️❤️❤️❤️,390,6:30,1598724525690867,390457
TropicalVinegar,UC3nLUHoiXgubX6bnJaFKPDQ,,💚💚DREAM TEAM💚💚,390,6:30,1598724525775389,390541
Emberz,UCT6Hp7ZvXUZMsJ7w2sgsxag,,Techno FTW,390,6:30,1598724525801207,390567
Gela 101,UC2YLY7sORi0os_Xt9MPeUQg,,TECHNOSUPPORT,390,6:30,1598724525814984,390581
Fin_Clipz,UCw3u9dWoAzpogEP-CbbXzaA,,Just watched hunters vs dream final 😂😂,390,6:30,1598724525912269,390678
Cryster Baba,UC3kymhYVw-J8eKn-Ace4WUQ,,dream you can do this,390,6:30,1598724526166291,390932
[RN]SAMURAI,UC2GwUMTVKBVS29RhG7Hf-WQ,,dream,391,6:31,1598724526302942,391069
Shadowlynxx,UCAVr_fer-2XGpN1i5drcs6A,,💚dream team💚,391,6:31,1598724526418615,391185
superunhappysnail,UC5BATBL_WH1inC_46y1Nr0g,,💜TECHNO💜,391,6:31,1598724526559817,391326
Foxy :D,UCKs6OqXPkCSfyzNCfDTbeUw,,DREAM,391,6:31,1598724526627144,391393
lars🦋,UCgvN6mz1G4kZvG0wWNArk2A,,🩸 BLOOD FOR THE BLOOD GOD 🩸,391,6:31,1598724526654597,391421
Legend's Cartel,UCdvKjp5tCSiHnFkD-fQxWZw,,​💙 CHILD SUPPORT 💙,391,6:31,1598724526833340,391599
isaac pooran,UCuhIrMtNP_Q2H1JB2so4BYg,,hi,391,6:31,1598724527016287,391782
uoɯǝꓷ,UCVrJPNc3fld-dxs5ULp3D-g,,CRAB,391,6:31,1598724527168330,391934
Theo from Alvin and the chipmunks,UCQmwHMq6Rze1L82x0Kbj4mA,,💚❤💚❤💚,392,6:32,1598724527352717,392119
Tracy Chen,UChZKHdDw11lPO62XSECg18Q,,❤ TECHNOSUPPORT ❤,392,6:32,1598724527526110,392292
ellabes,UCrbAT9IUSGkQu6f3yXYyMqA,,POG CHAMP,392,6:32,1598724527544363,392310
kBai,UCI5UL2UxyE3_xLLKhrJABRQ,,pog,392,6:32,1598724527577634,392344
LexiLuther9,UCi0wRdFkAHzjwYsJ0xWopqw,,❤️ TECHNOSUPPORT ❤️,392,6:32,1598724527586756,392353
OregonBoi,UCNI1UORzE6q9xAtxFH6Xprg,,dream,392,6:32,1598724527741880,392508
Railfanner 365,UClgUP9mBZH-JaHm1zpaS4RQ,,How many rounds r there?,393,6:33,1598724527830483,393489
Shadow Ninja 67890,UCa4zdXSfa0uSLRJQBmqDhYQ,,f,393,6:33,1598724527997412,393656
NOmAb,UC5oM-4kbXN0z0dY2qu8d0vg,,dream,393,6:33,1598724528281175,393939
Ibrahim Rushdhy,UCfHVL3YdHJWAuhZO7etBSZQ,,team dream,393,6:33,1598724528307941,393966
Gavidon123,UCOufcfi8qI8Ex-Wx7aTc-UQ,,LETS GO DREAM LETS GO!!,393,6:33,1598724528329405,393987
Alice Yabuwusame,UCrgXlcHaFqDtcvPmvKtn1HQ,,DREAM TEAM💚DREAM TEAM💚💚💚,394,6:34,1598724528512737,394171
Trinity,UCmTlJBvAEGcbdNPcPtjmC0A,,TEAM DREAM,394,6:34,1598724528784602,394443
Legend's Cartel,UCdvKjp5tCSiHnFkD-fQxWZw,,​💙 CHILD SUPPORT 💙,394,6:34,1598724528937532,394596
-Ash-,UCxMPVX8erbs14YQqu5rRSkw,,💚dream team💚💚dream team💚,394,6:34,1598724529006401,394664
SofiaWolf101,UCJiVUGKdRR69Ajy4qq0buGw,,​❤️ TECHNOSUPPORT ❤️,394,6:34,1598724529110969,394769
•black møon•,UCN-hTh_nq2JeqdZuUkAYt-Q,,KARL DREAM SIMP CONFIRMED,394,6:34,1598724529249341,394907
Eri Byte,UCGERSiIaBqzsdOXSJ4NBwOQ,,dream squad sub to me just to count!,394,6:34,1598724529250346,394908
Plober MV,UCBElJ6ZbC0znG1AifYNu6Yw,,DREAAMMMMMMMMMMMMMM,394,6:34,1598724529311397,394969
e,UCgCaH1IVMVMfljiPFRc5t_w,,DREAM,395,6:35,1598724529381827,395040
cadavru !,UClXsmQUbG6t4Md8v5R9LgMw,,NOOO,395,6:35,1598724529567817,395226
SnakierElm 62,UCf81g7AMOTCXys4ledC4abA,,dream,395,6:35,1598724529613745,395272
Ivo Bogdanov,UCcQHimUviBhkqV2LAingICA,,dream is the best player in he world but ecno is better in pvp,395,6:35,1598724529674729,395333
Jake Morrison,UCsF9Y0w35ej9Y28lKCm7TVg,,IF ITS A TIE IT GOES DOWN TO GRINCH SIMULATOR,395,6:35,1598724530023365,395681
A Canadian Pumpkin,UC5bsfZR0CcP-ErvsjrAqBJQ,,TECHNOBLADE NEVER DIES,395,6:35,1598724530080395,395738
Totols,UCYKCkaFkR-RvJ5zh9tgmSEw,,crusty KRAB,395,6:35,1598724530259255,395917
Talia :3,UCWEBmnSkobmROhR0l7CxAIg,,YESSSS,396,6:36,1598724530451270,396109
Stick Golden,UCH3Ctc790N7LBkuispLkvAQ,,go dream,396,6:36,1598724530566835,396225
Tsunami Fire,UCkH2fZeymQAdDTb79HUwTbQ,,♥️TECHNOSUPPORT♥️,396,6:36,1598724530716278,396374
Rachelle Falcon,UCYJQkYBTFO9te5wmNUJcL9A,,DREAM,396,6:36,1598724530766413,396425
Flaming Potato,UCqoFEJYJ0fBfuGWmfMgcA7Q,,NOOOO,396,6:36,1598724530793259,396451
